时间 消耗/获得 御魂名称 御魂等级 物品位置 主属性 用途
大号
11-21 23:43 获得 狰 0 六号位5星 攻击加成 御魂副本
11-21 23:43 获得 三味 0 二号位5星 生命加成 御魂副本
11-21 23:42 获得 狰 0 三号位5星 防御 御魂副本
11-21 23:42 获得 招财猫 0 一号位5星 攻击 御魂副本
11-21 23:41 获得 狰 0 一号位5星 攻击 御魂副本
11-21 23:39 获得 招财猫 0 五号位5星 生命 御魂副本
11-21 23:36 获得 涅槃之火 0 六号位5星 防御加成 御魂副本
11-21 23:33 获得 涅槃之火 0 六号位5星 攻击加成 御魂副本
11-21 23:31 获得 狰 0 一号位5星 攻击 御魂副本
11-21 23:29 获得 招财猫 0 三号位5星 防御 御魂副本
11-21 23:28 获得 涅槃之火 0 四号位5星 攻击加成 御魂副本
11-21 23:28 获得 涅槃之火 0 二号位5星 防御加成 御魂副本
11-21 23:25 获得 狰 0 四号位5星 防御加成 御魂副本
11-21 23:12 获得 狰 0 三号位5星 防御 御魂副本
11-21 23:11 获得 涅槃之火 0 一号位5星 攻击 御魂副本
11-21 23:06 消耗 针女 6 六号位6星 防御加成 御魂强化
11-21 23:04 消耗 心眼 3 一号位6星 攻击 御魂强化
11-21 23:01 获得 涅槃之火 0 一号位5星 攻击 御魂副本
11-21 23:00 获得 招财猫 0 一号位6星 攻击 御魂副本
11-21 22:59 获得 三味 0 四号位5星 防御加成 御魂副本
11-21 22:03 获得 招财猫 0 二号位5星 生命加成 御魂副本
11-21 22:03 获得 三味 0 四号位5星 攻击加成 御魂副本
11-21 21:55 获得 招财猫 0 五号位5星 生命 御魂副本
11-21 21:53 获得 狰 0 三号位5星 防御 御魂副本
11-21 21:53 获得 狰 0 二号位5星 生命加成 御魂副本
11-21 20:30 获得 日女巳时 0 一号位5星 攻击 
11-21 20:30 获得 心眼 0 二号位5星 生命加成 
11-21 19:24 获得 地藏像 0 六号位5星 生命加成 鬼王奖励
11-21 19:24 获得 针女 0 五号位5星 生命 鬼王奖励
11-21 02:14 消耗 招财猫 0 一号位5星 攻击 御魂强化
11-21 02:14 消耗 木魅 0 一号位5星 攻击 御魂强化
11-21 02:14 消耗 鸣屋 0 一号位5星 攻击 御魂强化
11-21 02:14 消耗 鸣屋 0 一号位5星 攻击 御魂强化
11-21 02:14 消耗 狰 0 一号位5星 攻击 御魂强化
11-21 01:45 获得 被服 0 二号位5星 攻击加成 石距获得
11-21 01:11 获得 三味 0 四号位5星 生命加成 御魂副本
11-21 01:11 获得 招财猫 0 一号位5星 攻击 御魂副本
11-21 01:11 获得 招财猫 0 六号位5星 生命加成 御魂副本
11-21 01:10 获得 涅槃之火 0 二号位5星 速度 御魂副本
11-21 01:10 获得 狰 0 五号位5星 生命 御魂副本
11-21 01:10 获得 狰 0 五号位5星 生命 御魂副本
11-21 01:10 获得 三味 0 六号位5星 暴击伤害 御魂副本
11-21 01:09 获得 三味 0 二号位5星 攻击加成 御魂副本
11-21 01:09 获得 招财猫 0 一号位6星 攻击 御魂副本
11-21 01:09 获得 狰 0 三号位5星 防御 御魂副本
11-21 01:08 获得 狰 0 一号位5星 攻击 御魂副本
11-21 01:08 获得 涅槃之火 0 二号位6星 攻击加成 御魂副本
11-21 01:08 获得 招财猫 0 四号位5星 防御加成 御魂副本
11-21 01:07 获得 涅槃之火 0 五号位5星 生命 御魂副本
11-21 01:04 获得 招财猫 0 二号位5星 攻击加成 御魂副本
11-21 00:34 获得 心眼 0 五号位6星 生命 
11-21 00:34 获得 树妖 0 六号位6星 生命加成 
11-21 00:28 获得 木魅 0 二号位6星 生命加成 业原火副本获得
11-21 00:28 获得 木魅 0 二号位5星 防御加成 业原火副本获得
11-21 00:28 获得 涅槃之火 0 六号位5星 防御加成 业原火副本获得
11-21 00:25 获得 薙魂 0 四号位5星 生命加成 业原火副本获得
11-21 00:25 获得 薙魂 0 二号位6星 防御加成 业原火副本获得
11-21 00:25 获得 涅槃之火 0 四号位5星 防御加成 业原火副本获得
11-21 00:22 获得 木魅 0 三号位5星 防御 业原火副本获得
11-21 00:22 获得 薙魂 0 五号位5星 生命 业原火副本获得
11-21 00:22 获得 木魅 0 六号位5星 防御加成 业原火副本获得
11-21 00:22 获得 三味 0 五号位5星 生命 业原火副本获得
11-21 00:16 获得 木魅 0 五号位5星 生命 业原火副本获得
11-21 00:12 获得 木魅 0 一号位5星 攻击 业原火副本获得
11-21 00:12 获得 木魅 0 五号位5星 生命 业原火副本获得
11-21 00:12 获得 薙魂 0 六号位6星 暴击 业原火副本获得
11-21 00:12 获得 木魅 0 四号位5星 生命加成 业原火副本获得
11-21 00:12 获得 薙魂 0 五号位5星 生命 业原火副本获得
