时间 消耗/获得 物品名称 数量 物品位置 主属性 用途
大号
06-21 19:21 获得 蝠翼 1 一号位5星 攻击 鬼王奖励
06-21 19:21 获得 三味 1 二号位6星 生命加成 鬼王奖励
06-21 14:26 获得 被服 1 三号位5星 防御 
06-21 14:12 获得 魅妖 1 二号位5星 防御加成 
06-21 13:53 获得 心眼 1 二号位5星 攻击加成 石距获得
06-21 13:53 获得 魍魉之匣 1 四号位5星 防御加成 石距获得
06-21 13:52 获得 雪幽魂 1 五号位6星 生命 
06-21 13:52 获得 鸣屋 1 三号位5星 防御 
06-21 04:06 消耗 招财猫 1 四号位6星 生命加成 御魂强化
06-21 04:06 消耗 招财猫 1 六号位6星 生命加成 御魂强化
06-21 04:06 消耗 网切 1 六号位6星 攻击加成 御魂强化
06-21 03:27 获得 魍魉之匣 1 四号位5星 效果命中 御魂副本
06-21 03:24 获得 被服 1 四号位5星 生命加成 御魂副本
06-21 03:21 获得 魍魉之匣 1 六号位5星 防御加成 御魂副本
06-21 03:13 获得 魍魉之匣 1 三号位5星 防御 御魂副本
06-21 03:09 获得 魍魉之匣 1 二号位5星 攻击加成 御魂副本
06-21 03:08 获得 魍魉之匣 1 六号位5星 防御加成 御魂副本
06-21 03:06 获得 魍魉之匣 1 六号位5星 攻击加成 御魂副本
06-21 03:04 获得 被服 1 一号位6星 攻击 御魂副本
06-21 03:02 获得 魅妖 1 四号位6星 防御加成 御魂副本
06-21 03:01 获得 被服 1 三号位5星 防御 御魂副本
06-21 03:00 获得 被服 1 六号位5星 攻击加成 御魂副本
06-21 02:58 获得 魅妖 1 六号位5星 暴击伤害 御魂副本
06-21 00:40 获得 阴摩罗 1 三号位5星 防御 
06-21 00:40 获得 网切 1 一号位5星 攻击 
06-21 00:40 获得 网切 1 三号位5星 防御 
06-21 00:32 获得 阴摩罗 1 三号位5星 防御 御魂副本
06-21 00:27 获得 阴摩罗 1 六号位5星 防御加成 御魂副本
06-21 00:25 获得 魍魉之匣 1 六号位6星 防御加成 御魂副本
06-21 00:25 获得 魅妖 1 三号位5星 防御 御魂副本
06-21 00:24 获得 被服 1 五号位5星 生命 御魂副本
06-21 00:22 获得 魍魉之匣 1 一号位5星 攻击 御魂副本
06-21 00:19 获得 魅妖 1 四号位5星 生命加成 御魂副本
06-21 00:19 获得 阴摩罗 1 三号位5星 防御 御魂副本
06-21 00:18 获得 魍魉之匣 1 六号位5星 防御加成 御魂副本
06-21 00:18 获得 魍魉之匣 1 二号位5星 攻击加成 御魂副本
06-21 00:17 获得 魍魉之匣 1 四号位5星 攻击加成 御魂副本
06-21 00:17 获得 被服 1 五号位5星 生命 御魂副本
06-21 00:14 获得 魍魉之匣 1 二号位5星 生命加成 御魂副本
06-21 00:14 获得 魍魉之匣 1 四号位5星 攻击加成 御魂副本
06-21 00:13 获得 魍魉之匣 1 三号位5星 防御 御魂副本
06-21 00:13 获得 被服 1 五号位5星 生命 御魂副本
06-21 00:11 获得 魍魉之匣 1 三号位5星 防御 御魂副本
06-21 00:10 获得 魍魉之匣 1 三号位5星 防御 御魂副本
06-21 00:09 获得 阴摩罗 1 四号位5星 生命加成 御魂副本
06-21 00:09 获得 被服 1 二号位5星 防御加成 御魂副本
06-21 00:07 获得 魍魉之匣 1 五号位5星 生命 御魂副本
06-21 00:03 获得 阴摩罗 1 五号位5星 生命 御魂副本
06-21 00:01 获得 魍魉之匣 1 一号位5星 攻击 御魂副本
小号
06-21 21:11 获得 魅妖 1 四号位5星 攻击加成 鬼王奖励
06-21 21:11 获得 针女 1 一号位5星 攻击 鬼王奖励
06-21 03:30 获得 被服 1 五号位5星 生命 御魂副本
06-21 03:28 获得 魅妖 1 二号位5星 攻击加成 御魂副本
06-21 03:22 获得 魅妖 1 一号位5星 攻击 御魂副本
06-21 03:20 获得 魍魉之匣 1 四号位5星 防御加成 御魂副本
06-21 03:20 获得 魅妖 1 二号位5星 防御加成 御魂副本
06-21 03:16 获得 魍魉之匣 1 一号位5星 攻击 御魂副本
06-21 03:16 获得 被服 1 五号位5星 生命 御魂副本
06-21 03:09 获得 魍魉之匣 1 四号位5星 防御加成 御魂副本
06-21 03:08 获得 被服 1 五号位5星 生命 御魂副本
06-21 03:08 获得 阴摩罗 1 三号位5星 防御 御魂副本
06-21 03:05 获得 被服 1 五号位5星 生命 御魂副本
06-21 03:04 获得 魅妖 1 五号位5星 生命 御魂副本
06-21 03:02 获得 阴摩罗 1 三号位5星 防御 御魂副本
06-21 03:00 获得 阴摩罗 1 六号位5星 生命加成 御魂副本
06-21 02:58 获得 阴摩罗 1 三号位5星 防御 御魂副本
06-21 00:35 获得 阴摩罗 1 一号位5星 攻击 御魂副本
06-21 00:34 获得 被服 1 五号位5星 生命 御魂副本
06-21 00:34 获得 魍魉之匣 1 四号位5星 效果命中 御魂副本
06-21 00:34 获得 被服 1 一号位5星 攻击 御魂副本
06-21 00:32 获得 魍魉之匣 1 一号位5星 攻击 御魂副本
