时间 消耗/获得 物品名称 数量 物品位置 主属性 用途
大号
07-09 21:00 获得 鸣屋 1 一号位6星 攻击 阴界之门奖励
07-09 18:13 消耗 心眼 1 五号位6星 生命 御魂强化
07-09 18:10 获得 被服 1 三号位5星 防御 御魂副本
07-09 18:09 获得 鸣屋 1 六号位5星 攻击加成 御魂副本
07-09 18:09 获得 针女 1 五号位5星 生命 御魂副本
07-09 18:09 获得 魍魉之匣 1 六号位5星 防御加成 御魂副本
07-09 18:07 获得 涅槃之火 1 五号位5星 生命 御魂副本
07-09 18:05 获得 阴摩罗 1 六号位5星 暴击 御魂副本
07-09 18:04 获得 涅槃之火 1 三号位5星 防御 御魂副本
07-09 18:01 获得 魍魉之匣 1 一号位5星 攻击 御魂副本
07-09 17:58 获得 蝠翼 1 一号位6星 攻击 御魂副本
07-09 17:57 获得 魍魉之匣 1 二号位6星 速度 御魂副本
07-09 17:56 获得 三味 1 一号位5星 攻击 御魂副本
07-09 17:54 获得 雪幽魂 1 二号位5星 生命加成 御魂副本
07-09 17:54 获得 镜姬 1 五号位5星 生命 御魂副本
07-09 17:54 获得 魅妖 1 三号位5星 防御 御魂副本
07-09 17:53 获得 阴摩罗 1 三号位6星 防御 御魂副本
07-09 17:53 获得 网切 1 五号位5星 生命 御魂副本
07-09 17:52 获得 涅槃之火 1 六号位5星 防御加成 御魂副本
07-09 17:52 获得 蝠翼 1 二号位5星 生命加成 御魂副本
07-09 17:51 获得 狰 1 三号位5星 防御 御魂副本
07-09 17:51 获得 魅妖 1 一号位5星 攻击 御魂副本
07-09 17:48 获得 钟灵 1 二号位5星 防御加成 御魂副本
07-09 17:47 获得 鸣屋 1 一号位5星 攻击 御魂副本
07-09 17:47 获得 反枕 1 二号位5星 生命加成 御魂副本
07-09 17:46 获得 蝠翼 1 三号位5星 防御 御魂副本
07-09 17:46 获得 招财猫 1 三号位5星 防御 御魂副本
07-09 17:44 获得 雪幽魂 1 五号位5星 生命 御魂副本
07-09 17:40 获得 镜姬 1 四号位5星 攻击加成 御魂副本
07-09 17:37 获得 火灵 1 四号位5星 攻击加成 御魂副本
07-09 17:36 获得 火灵 1 三号位5星 防御 御魂副本
07-09 17:36 获得 狰 1 一号位5星 攻击 御魂副本
07-09 17:35 获得 镜姬 1 一号位5星 攻击 御魂副本
07-09 17:33 获得 破势 1 二号位5星 生命加成 御魂副本
07-09 17:32 获得 火灵 1 三号位5星 防御 御魂副本
07-09 17:32 获得 蝠翼 1 四号位5星 防御加成 御魂副本
07-09 17:31 获得 网切 1 二号位5星 攻击加成 御魂副本
07-09 17:30 获得 网切 1 五号位6星 生命 御魂副本
07-09 17:29 获得 破势 1 五号位5星 生命 御魂副本
07-09 17:27 获得 鸣屋 1 二号位5星 生命加成 御魂副本
07-09 17:27 获得 日女巳时 1 三号位5星 防御 御魂副本
07-09 17:26 获得 破势 1 二号位5星 生命加成 御魂副本
07-09 17:26 获得 蚌精 1 三号位5星 防御 御魂副本
07-09 17:24 获得 涅槃之火 1 五号位5星 生命 御魂副本
07-09 17:22 获得 日女巳时 1 五号位5星 生命 御魂副本
07-09 17:20 获得 针女 1 一号位5星 攻击 御魂副本
07-09 17:18 获得 火灵 1 二号位5星 攻击加成 御魂副本
07-09 17:18 获得 心眼 1 六号位5星 防御加成 御魂副本
07-09 17:16 获得 被服 1 六号位5星 生命加成 御魂副本
07-09 17:16 获得 树妖 1 三号位5星 防御 御魂副本
07-09 17:15 获得 轮入道 1 一号位5星 攻击 御魂副本
07-09 17:15 获得 蝠翼 1 一号位5星 攻击 御魂副本
07-09 15:58 获得 鸣屋 1 一号位5星 攻击 石距获得
07-09 15:58 获得 阴摩罗 1 五号位5星 生命 石距获得
07-09 15:10 获得 魅妖 1 二号位5星 生命加成 石距获得
07-09 15:10 获得 蝠翼 1 三号位5星 防御 石距获得
07-09 15:10 获得 火灵 1 四号位5星 生命加成 石距获得
07-09 15:10 获得 阴摩罗 1 五号位5星 生命 石距获得
07-09 15:10 获得 魍魉之匣 1 三号位5星 防御 石距获得
07-09 10:14 获得 日女巳时 1 六号位5星 生命加成 
