时间 消耗/获得 御魂名称 御魂等级 物品位置 主属性 用途
小号
12-14 23:36 获得 反枕 0 一号位5星 攻击 御魂副本
12-14 23:36 获得 反枕 0 六号位5星 生命加成 御魂副本
12-14 23:35 获得 针女 0 一号位5星 攻击 御魂副本
12-14 23:35 获得 反枕 0 六号位5星 生命加成 御魂副本
12-14 23:33 获得 针女 0 一号位5星 攻击 御魂副本
12-14 23:31 获得 树妖 0 三号位5星 防御 御魂副本
12-14 23:30 获得 反枕 0 三号位5星 防御 御魂副本
12-14 23:30 获得 心眼 0 二号位5星 防御加成 御魂副本
12-14 23:29 获得 反枕 0 四号位5星 生命加成 御魂副本
12-14 23:28 获得 反枕 0 五号位5星 生命 御魂副本
12-14 23:28 获得 树妖 0 一号位6星 攻击 御魂副本
12-14 23:27 获得 针女 0 六号位6星 攻击加成 御魂副本
12-14 23:27 获得 针女 0 四号位5星 攻击加成 御魂副本
12-14 23:25 获得 反枕 0 五号位6星 生命 御魂副本
12-14 23:23 获得 树妖 0 二号位6星 防御加成 御魂副本
12-14 23:23 获得 针女 0 一号位5星 攻击 御魂副本
12-14 23:21 获得 心眼 0 五号位5星 生命 御魂副本
12-14 23:18 获得 针女 0 二号位5星 攻击加成 御魂副本
12-14 23:18 获得 树妖 0 一号位5星 攻击 御魂副本
12-14 23:17 获得 针女 0 四号位5星 攻击加成 御魂副本
12-14 23:17 获得 心眼 0 四号位5星 生命加成 御魂副本
12-14 23:17 获得 反枕 0 六号位5星 防御加成 御魂副本
12-14 23:15 获得 树妖 0 六号位5星 攻击加成 御魂副本
12-14 23:15 获得 心眼 0 四号位5星 防御加成 御魂副本
12-14 23:15 获得 针女 0 四号位5星 攻击加成 御魂副本
12-14 23:14 获得 针女 0 五号位6星 生命 御魂副本
12-14 23:13 获得 针女 0 一号位5星 攻击 御魂副本
12-14 23:13 获得 针女 0 六号位5星 防御加成 御魂副本
12-14 23:13 获得 心眼 0 四号位5星 防御加成 御魂副本
12-14 23:10 获得 针女 0 五号位5星 生命 御魂副本
12-14 23:09 获得 心眼 0 四号位5星 效果命中 御魂副本
12-14 23:09 获得 针女 0 五号位5星 生命 御魂副本
12-14 23:08 获得 心眼 0 一号位5星 攻击 御魂副本
12-14 23:08 获得 心眼 0 二号位5星 防御加成 御魂副本
12-14 23:08 获得 树妖 0 三号位5星 防御 御魂副本
12-14 23:07 获得 反枕 0 四号位5星 防御加成 御魂副本
12-14 23:06 获得 心眼 0 五号位5星 生命 御魂副本
12-14 23:06 获得 反枕 0 一号位5星 攻击 御魂副本
12-14 23:06 获得 树妖 0 二号位5星 防御加成 御魂副本
12-14 23:03 获得 树妖 0 六号位5星 防御加成 御魂副本
12-14 23:02 获得 心眼 0 三号位5星 防御 御魂副本
12-14 23:02 获得 心眼 0 六号位5星 生命加成 御魂副本
12-14 23:01 获得 心眼 0 四号位5星 防御加成 御魂副本
12-14 23:00 获得 树妖 0 五号位5星 生命 御魂副本
12-14 23:00 获得 反枕 0 六号位5星 生命加成 御魂副本
12-14 22:57 获得 心眼 0 四号位5星 攻击加成 御魂副本
